timestamp,Radiation,empty1,empty2,date,power
0.000000000000000,0.000000000000000,,,2003-07-01 00:00:00,0.000000000000000
900.000000000000000,0.000000000000000,,,2003-07-01 00:15:00,0.000000000000000
1800.000000000000000,0.000000000000000,,,2003-07-01 00:30:00,0.000000000000000
2700.000000000000000,0.000000000000000,,,2003-07-01 00:45:00,0.000000000000000
3600.000000000000000,0.000000000000000,,,2003-07-01 01:00:00,0.000000000000000
4500.000000000000000,0.000000000000000,,,2003-07-01 01:15:00,0.000000000000000
5400.000000000000000,0.000000000000000,,,2003-07-01 01:30:00,0.000000000000000
6300.000000000000000,0.000000000000000,,,2003-07-01 01:45:00,0.000000000000000
7200.000000000000000,0.000000000000000,,,2003-07-01 02:00:00,0.000000000000000
8100.000000000000000,0.000000000000000,,,2003-07-01 02:15:00,0.000000000000000
9000.000000000000000,0.000000000000000,,,2003-07-01 02:30:00,0.000000000000000
9900.000000000000000,0.000000000000000,,,2003-07-01 02:45:00,0.000000000000000
10800.000000000000000,0.000000000000000,,,2003-07-01 03:00:00,0.000000000000000
11700.000000000000000,0.000000000000000,,,2003-07-01 03:15:00,0.000000000000000
12600.000000000000000,0.000000000000000,,,2003-07-01 03:30:00,0.000000000000000
13500.000000000000000,0.000000000000000,,,2003-07-01 03:45:00,0.000000000000000
14400.000000000000000,0.000000000000000,,,2003-07-01 04:00:00,0.000000000000000
15300.000000000000000,10.416666666666664,,,2003-07-01 04:15:00,0.000076447291667
16200.000000000000000,20.833333333333329,,,2003-07-01 04:30:00,0.000152894583333
17100.000000000000000,31.249999999999993,,,2003-07-01 04:45:00,0.000229341875000
18000.000000000000000,41.666666666666657,,,2003-07-01 05:00:00,0.000305789166667
18900.000000000000000,74.305555555555543,,,2003-07-01 05:15:00,0.000545324013889
19800.000000000000000,106.944444444444443,,,2003-07-01 05:30:00,0.000784858861111
20700.000000000000000,139.583333333333343,,,2003-07-01 05:45:00,0.001024393708333
21600.000000000000000,172.222222222222229,,,2003-07-01 06:00:00,0.001263928555556
22500.000000000000000,216.666666666666686,,,2003-07-01 06:15:00,0.001590103666667
23400.000000000000000,261.111111111111086,,,2003-07-01 06:30:00,0.001916278777778
24300.000000000000000,305.555555555555543,,,2003-07-01 06:45:00,0.002242453888889
25200.000000000000000,350.000000000000000,,,2003-07-01 07:00:00,0.002568629000000
26100.000000000000000,393.750000000000000,,,2003-07-01 07:15:00,0.002889707625000
27000.000000000000000,437.500000000000000,,,2003-07-01 07:30:00,0.003210786250000
27900.000000000000000,481.250000000000000,,,2003-07-01 07:45:00,0.003531864875000
28800.000000000000000,525.000000000000000,,,2003-07-01 08:00:00,0.003852943500000
29700.000000000000000,562.500000000000000,,,2003-07-01 08:15:00,0.004128153750000
30600.000000000000000,600.000000000000000,,,2003-07-01 08:30:00,0.004403364000000
31500.000000000000000,637.500000000000000,,,2003-07-01 08:45:00,0.004678574250000
32400.000000000000000,675.000000000000000,,,2003-07-01 09:00:00,0.004953784500000
33300.000000000000000,704.861111111111086,,,2003-07-01 09:15:00,0.005172933402778
34200.000000000000000,734.722222222222172,,,2003-07-01 09:30:00,0.005392082305556
35100.000000000000000,764.583333333333371,,,2003-07-01 09:45:00,0.005611231208333
36000.000000000000000,794.444444444444457,,,2003-07-01 10:00:00,0.005830380111111
36900.000000000000000,811.111111111111086,,,2003-07-01 10:15:00,0.005952695777778
37800.000000000000000,827.777777777777828,,,2003-07-01 10:30:00,0.006075011444444
38700.000000000000000,844.444444444444457,,,2003-07-01 10:45:00,0.006197327111111
39600.000000000000000,861.111111111111086,,,2003-07-01 11:00:00,0.006319642777778
40500.000000000000000,865.972222222222172,,,2003-07-01 11:15:00,0.006355318180556
41400.000000000000000,870.833333333333258,,,2003-07-01 11:30:00,0.006390993583333
42300.000000000000000,875.694444444444457,,,2003-07-01 11:45:00,0.006426668986111
43200.000000000000000,880.555555555555543,,,2003-07-01 12:00:00,0.006462344388889
44100.000000000000000,873.611111111111086,,,2003-07-01 12:15:00,0.006411379527778
45000.000000000000000,866.666666666666742,,,2003-07-01 12:30:00,0.006360414666667
45900.000000000000000,859.722222222222285,,,2003-07-01 12:45:00,0.006309449805556
46800.000000000000000,852.777777777777828,,,2003-07-01 13:00:00,0.006258484944444
47700.000000000000000,829.861111111111086,,,2003-07-01 13:15:00,0.006090300902778
48600.000000000000000,806.944444444444457,,,2003-07-01 13:30:00,0.005922116861111
49500.000000000000000,784.027777777777828,,,2003-07-01 13:45:00,0.005753932819444
50400.000000000000000,761.111111111111086,,,2003-07-01 14:00:00,0.005585748777778
51300.000000000000000,731.250000000000000,,,2003-07-01 14:15:00,0.005366599875000
52200.000000000000000,701.388888888888914,,,2003-07-01 14:30:00,0.005147450972222
53100.000000000000000,671.527777777777715,,,2003-07-01 14:45:00,0.004928302069444
54000.000000000000000,641.666666666666629,,,2003-07-01 15:00:00,0.004709153166667
54900.000000000000000,601.388888888888914,,,2003-07-01 15:15:00,0.004413556972222
55800.000000000000000,561.111111111111086,,,2003-07-01 15:30:00,0.004117960777778
56700.000000000000000,520.833333333333258,,,2003-07-01 15:45:00,0.003822364583333
57600.000000000000000,480.555555555555543,,,2003-07-01 16:00:00,0.003526768388889
58500.000000000000000,434.722222222222229,,,2003-07-01 16:15:00,0.003190400305556
59400.000000000000000,388.888888888888914,,,2003-07-01 16:30:00,0.002854032222222
60300.000000000000000,343.055555555555543,,,2003-07-01 16:45:00,0.002517664138889
61200.000000000000000,297.222222222222229,,,2003-07-01 17:00:00,0.002181296055556
